Epoch,Loss,Accuracy,Precision,Recall,F1-score,Validation-F1-score
1,0.7212744052890393,0.6895078224974336,0.2176928144999608,0.9017112873077852,0.3507152916152665,0.3330549936158427
2,0.6687057391345073,0.8052741007912694,0.3079019255872092,0.8766528036564797,0.4557376365203412,0.4892659189833886
3,0.6335172856883179,0.8578235782001455,0.3812266601041196,0.8486682177644405,0.526118054504866,0.5651948256239981
4,0.5990451698680576,0.8769821697419212,0.4189919829441437,0.8348070534192521,0.5579482078761339,0.5756144298481849
5,0.567374015883576,0.8918129642764231,0.4545472103939055,0.8166794103583916,0.5840333135013539,0.6179363931409226
6,0.5458686567253346,0.8993071599971699,0.4756219042699588,0.8071794533295885,0.598552888030306,0.5623916673769275
7,0.5317046664816012,0.9061420950072596,0.4971154430268046,0.7969396090772888,0.6122938683140307,0.586734206243079
8,0.5232907954951842,0.9073161823514316,0.5010591079905677,0.798647972571677,0.615784659051221,0.5777220928329574
9,0.512116473141334,0.9112100042230916,0.5146612070548653,0.7941542338146993,0.624565334118086,0.6450275095161317
10,0.5048698613540732,0.914429370108948,0.5265564277134683,0.7917646808657677,0.6324844216378792,0.6296311124990769
11,0.5033444227288952,0.9149205626995092,0.5284755218812685,0.7901072626048106,0.6333350516327267,0.6435891197346212
12,0.4925675029806096,0.917715071988114,0.5390818134119735,0.7944806524770163,0.6423247231580229,0.6319130222452559
13,0.4889578018471491,0.9185873961365522,0.5424411268398664,0.7960979790542734,0.6452352164110666,0.6100584867931627
14,0.4834322900437622,0.9213807038105384,0.5541557508520154,0.7910398557112855,0.6517405841303265,0.6221784622034044
15,0.477394715273123,0.9217460427191436,0.5551880331393183,0.7974496520809725,0.6546239376649705,0.621839454663223
16,0.4728434650803641,0.9239505866955472,0.5647201783025483,0.7950956131280994,0.6603931786096987,0.6258624392088076
17,0.4717743353877994,0.9241823060585768,0.5659154679342616,0.7930260553120521,0.6604930432972536,0.6200074544989458
18,0.4678608110482744,0.9241474043036864,0.5653828378439594,0.7971111985301783,0.6615412316981888,0.6184747751166171
19,0.4609641545324874,0.9260011248760758,0.5735523946314525,0.7965310135384374,0.6668970188076887,0.6356806198578835
20,0.4575829889705712,0.926836810078204,0.576827222401096,0.8006665113206215,0.670560204360178,0.6342557604825821
21,0.4531964091517085,0.9271921721522914,0.57788870554368,0.8053836707679795,0.6729291135085352,0.6375175511857234
22,0.4484330803799115,0.9294567281959268,0.5887057140611167,0.8012129543244234,0.6787140213584653,0.6531381180610053
23,0.4428052767146405,0.9300348764866512,0.5906858699162577,0.8066009665122952,0.6819613284233089,0.6342634353997747
24,0.4464367256104517,0.9288812303237324,0.5854942482241002,0.8055846460221814,0.678128578694588,0.6544832148351094
25,0.4383105981907398,0.9313736193654024,0.5973508663028245,0.8040218825282658,0.6854467071024466,0.6540603056307317
26,0.4366187411460945,0.9311106923541386,0.5953286931737656,0.8094696999901654,0.6860778614268681,0.6414574550605997
27,0.4320917690186192,0.9323951428512416,0.601648111522389,0.8080786736164826,0.6897492664083563,0.6530529556222693
28,0.425440391190618,0.9341354790682304,0.609836602342702,0.809964607091163,0.6957960885288634,0.6424024130031198
29,0.4209446879170781,0.9350197644318996,0.6139811999967597,0.8114272521263359,0.6990292182266046,0.6447614708283899
30,0.4190835335271821,0.9351376737246352,0.6143938512848135,0.8124483718051063,0.6996755156886859,0.6546649189949911
31,0.4219490566270814,0.9342319103579564,0.6095869454585489,0.81436147607095,0.6972501492209723,0.6587463522907285
32,0.4180462434351873,0.9353306667651028,0.6152314458134991,0.8131823523348717,0.7004907891334149,0.6425547953920284
33,0.4120080987755343,0.9364987735016592,0.6207657935186291,0.8151785933149812,0.7048113993529067,0.6530767043285026
34,0.4066299442335856,0.9368104929328032,0.6212672189482932,0.8210497730500601,0.707322054653462,0.6529834917926135
35,0.4041006189884899,0.9379243896841426,0.6274898721264489,0.8182737746637688,0.7102938400313762,0.6654347814513685
36,0.3976074497905567,0.939539799179024,0.635536551806512,0.8202891385648329,0.7161897664752039,0.6565429956637291
37,0.3995188020116134,0.9391125050206892,0.6331959636145411,0.8207083661524004,0.7148602753465724,0.6501572341471787
38,0.3968829568341481,0.9392265210820608,0.6334943207257073,0.8221689438447674,0.7156041775312619,0.6557880411703718
39,0.3917241436328819,0.9401091310516332,0.6375104731230672,0.8252163548080044,0.7193196415583,0.6572853568923157
40,0.3889937839276499,0.9408810482825508,0.6417643223274367,0.824583452574713,0.7217772614403726,0.6573071823500453
41,0.3829920783960562,0.9420731804451076,0.6480334302824353,0.8254349763097281,0.726054874037282,0.6596458200666058
42,0.3773346493998877,0.9428226995795363,0.6504450942732396,0.8326483045278646,0.7303545486385274,0.6599108054588083
43,0.3755910266860783,0.9433283527437352,0.6539190359859717,0.8297521787578164,0.7314164209005966,0.6594681529976147
44,0.3701388019023182,0.9445343893040204,0.6598593518228228,0.8329416457052873,0.7363665154986293,0.6601347086092938
45,0.3734630108308449,0.943931515217632,0.6563256789410513,0.8335999467216225,0.73441659311545,0.6532908193162478
46,0.3653842832544725,0.9451301223663904,0.662620367340362,0.8352766355708775,0.7389978216353951,0.6633680564693992
47,0.3672869369494829,0.9444665221103682,0.6586457814201867,0.8362547840527539,0.73689942786869,0.6614692916841203
48,0.360571541588941,0.9459897025335036,0.6665953306205684,0.8387300578944586,0.7428208472523001,0.6553807617270402
49,0.3574758255653244,0.9466489083132066,0.6700990237614253,0.8397338266603938,0.7453869046595013,0.6533637704389963
50,0.3538600041819133,0.9472029899797152,0.6727012450384886,0.841896488736378,0.7478484927545471,0.6545996556194196
51,0.3526455380504937,0.9475759436918172,0.6747870776234476,0.8421701901571447,0.7492439946039636,0.655491086286004
52,0.3598818242978707,0.945851262796715,0.6655741692548074,0.8396180554632635,0.7425338512640395,0.6363749951749033
53,0.3438657798784242,0.9490363174354364,0.6825358355902805,0.8450387021339999,0.7551437686653294,0.6582844730780864
54,0.3450256219441942,0.9486804747155017,0.6803861947174693,0.8451995857045017,0.7538902594322917,0.6537634253666885
55,0.3343863649119576,0.950894549212422,0.6919556982555196,0.8506745739575645,0.7631499645946473,0.6597690848803466
56,0.3364626219589933,0.9501048480851508,0.6871185295829881,0.8509737479950467,0.760318270834586,0.6527529783555536
57,0.3379699714321026,0.949833523504296,0.6858901233402375,0.8496832830821364,0.7590511393280053,0.6613623393040873
58,0.3303444447170058,0.9516425646119852,0.6963094592489079,0.8513068855214828,0.7660464935194017,0.6539991949259055
59,0.3266706990359498,0.9517535251390412,0.6954608930421617,0.8560834072408386,0.7674579846797733,0.6588697990193336
60,0.3242004752802334,0.952701619672137,0.7014126482251716,0.8556474932434807,0.7708911919318079,0.6588656835296653
61,0.3202564534094694,0.9531400716805004,0.7029859548343647,0.8590838599889131,0.7732354621620054,0.6334151527951256
62,0.3150474069465836,0.9538912044117028,0.7070133368061947,0.8609890640518915,0.7764410957481234,0.6567450700425246
63,0.3182518557250071,0.9532962335163192,0.7035190362661956,0.8603856952872558,0.7740851510366095,0.6459846146167875
64,0.3154198015979725,0.9542399541722038,0.7097654734739445,0.8593447881844861,0.7774256218533363,0.6547119047102608
65,0.3111569184086306,0.9546138966414776,0.710860642414863,0.8629784385005386,0.7795681459706277,0.6594765773242229
66,0.3055956947396127,0.9555723662585076,0.7164602832551885,0.8643324742047301,0.7834801701526398,0.649710355373455
67,0.3010719772294271,0.95640838104636,0.7204268214042017,0.8681685764484173,0.7874275965034238,0.6553585137590748
68,0.3054461747729521,0.9558865438498424,0.718357574334449,0.8646484084856744,0.7847433807740566,0.6575643737528895
69,0.299835870484654,0.9568062734115724,0.7235064906331594,0.8667912093039877,0.788693923131482,0.6615623294135549
70,0.2951055190546049,0.9574973322782196,0.7269119515551166,0.8697036523154682,0.7919225863089999,0.6624057964979831
71,0.2963550913033725,0.9572886839158652,0.7256016018482865,0.8695702348708162,0.7910891363774276,0.6535001781346568
72,0.2888442177673895,0.9586251128281796,0.732622985108616,0.8741133683541205,0.7971383032030153,0.6636737335163537
73,0.2859015938082187,0.9591010964108554,0.7356148221626049,0.8745280182540464,0.7990791332000047,0.6620731963529612
74,0.2917442340001785,0.958190451055641,0.7311050955309362,0.8706386080994356,0.794794224949672,0.6526000756920096
75,0.2818483740305729,0.9597832976611718,0.7391889823910207,0.876980772825901,0.8022109347723317,0.6520079644915153
76,0.2853536847040807,0.9590864779107252,0.7355613068475777,0.8744176369149457,0.7990014804002309,0.6611385699967509
77,0.2804485303785303,0.9600905470859348,0.7415087323812733,0.8763548109577438,0.8033121800227607,0.660944557383574
78,0.2765775704555374,0.9607496361373608,0.7449507997758915,0.8788278697892994,0.8063703960838335,0.6553025563124742
79,0.2723524127182343,0.96123911213561,0.7468838691069373,0.8821707631064366,0.8089097808423341,0.6567262915001197
80,0.2714885203636807,0.9616846983016228,0.7504256138871066,0.8809973245630744,0.8104862847474698,0.6573918428505761
81,0.2798264938935959,0.9602023865082546,0.7419990964626112,0.8770010770856018,0.8038714478554994,0.6563413156544033
82,0.2732942015361443,0.9612260248358224,0.7479576270569106,0.8794011144159063,0.8083709559631982,0.6568410994996015
83,0.2671490829947183,0.9625667383625478,0.7560995647973888,0.8819931192924726,0.8142086465905332,0.6476347846218554
84,0.2685469268894881,0.9620837098850228,0.7525852438874098,0.8823703355208774,0.8123265274244663,0.6614436995976588
85,0.2594111046666721,0.9637296472575833,0.7618739971278178,0.8873222122103763,0.8198269153532681,0.6574080303040826
86,0.262345778320333,0.9632156857865936,0.7590131639850438,0.8856565245781957,0.8174589288033154,0.6360157159089354
87,0.2634387198540804,0.9631572117860734,0.758751659540842,0.8853242730558192,0.8171657380227457,0.6586120543416558
88,0.2561057826919521,0.9642088580338058,0.7650410631892114,0.8878007282362701,0.8218621002367777,0.6396549510546942
89,0.2518907207593643,0.9649297306757298,0.7688524997657694,0.890658681998081,0.8252853751361532,0.6560456582204897
90,0.2527724150166237,0.964722338858948,0.7670152707573934,0.8914410235827701,0.8245606235160076,0.6563894434602755
91,0.2618719623993626,0.963159937734665,0.7586327216040728,0.8856355558154501,0.8172293065363171,0.6524850972555704
92,0.2543039681564132,0.9643484719197356,0.765180342081,0.8896619274309515,0.8227392187278678,0.6590255847799887
93,0.2518276202378513,0.9649660881009008,0.7690542179192461,0.8907831655684646,0.8254550205302784,0.6583815615028804
94,0.2498604169638036,0.9652163260617934,0.7708792258936696,0.8907100702335418,0.8264736551176728,0.6558597783017996
95,0.2472721459947044,0.9655087509953488,0.7718793249223568,0.8930485302816991,0.8280547346506568,0.6590363899390845
96,0.2484679643949158,0.9654473999861136,0.7716711861117708,0.8925548045194477,0.8277227113993634,0.6536366576662214
97,0.2395165267286541,0.9670477927314484,0.781075488597375,0.8971158057512886,0.8350837817658633,0.648406747372779
98,0.2397853333851416,0.96704485392541,0.7811459883898921,0.8969278990569668,0.8350426467684502,0.6546030949608788
99,0.2384306098059784,0.9672568187441114,0.7816877695154566,0.8989861603212532,0.8362436924990683,0.6600282440293266
100,0.2355223311473139,0.9678317467076584,0.7861302846724796,0.8985507631595968,0.8385895575240508,0.654141964587905
101,0.2317802688415102,0.9683774445373144,0.7890765054566181,0.9007346893330131,0.8412165609909211,0.658556603249608
102,0.2276455895613423,0.969173929637403,0.7935460591454009,0.9036206998900468,0.8450137755084075,0.6587038020585033
103,0.2304617814558873,0.96881697456565,0.7914509082089157,0.9025020459310412,0.8433363655901293,0.6555733541699255
104,0.2327493090959761,0.9682649665426546,0.7884395538488127,0.9003420418672359,0.8406833418860743,0.6529724424703269
