Epoch,Loss,Accuracy,Precision,Recall,F1-score,Validation-F1-score
1,0.7046633377778444,0.7988588657351255,0.2980422614132003,0.8580535849348595,0.4424135449937355,0.5160146858481403
2,0.6445179693132853,0.8575215678151191,0.379591843691052,0.8386746088070576,0.5226345030861577,0.4938532055114817
3,0.6035364221969097,0.87904796499492,0.4225650393367708,0.8201652456638223,0.5577608648950242,0.5786691939067544
4,0.5694707380138713,0.8935998132787012,0.4589434396602206,0.8054822387196178,0.5847252164269093,0.5710826926101586
5,0.5486351742590074,0.9016799368865313,0.4827002114845134,0.7984176115161626,0.601656370729624,0.6097198827063403
6,0.5338281295496783,0.9082558106512438,0.504315988421228,0.787559705598571,0.6148872576645716,0.6168063446363329
7,0.5251422876076732,0.910632206117199,0.512773269293468,0.7834807644088625,0.6198599696496443,0.6081609784986124
8,0.5181959844964872,0.9114167780666412,0.515514516070495,0.7886593843039655,0.6234833571307912,0.619353946793549
9,0.5058793350518178,0.9161449530647956,0.5332715541951019,0.7878613161472172,0.636035993023414,0.6270638455071745
10,0.5011330540660474,0.9181886935397684,0.5417294634336859,0.7807842848869266,0.6396513491770655,0.648295996964157
11,0.4959945935997173,0.9194265282560432,0.5466083120548157,0.7833993258690445,0.6439249985760955,0.6585301200547983
12,0.4888775503035072,0.9218417942383142,0.5565029889171317,0.7858063035644829,0.6515689924713045,0.6439327227977604
13,0.4839708690377448,0.9226850942439392,0.5601143280181129,0.785637667458459,0.6539792111077322,0.6486722563911175
14,0.4795351458324803,0.9233000462738356,0.5623353818217306,0.7904754711252754,0.6571684798471337,0.6396448982396717
15,0.4744857619349047,0.925265777927776,0.5711934524271554,0.7878189356196963,0.6622412300020736,0.6485370178491973
16,0.4701842317263857,0.9262148268861972,0.5751988778206664,0.7901159011443923,0.6657421228986052,0.6657831738408272
17,0.4699963456649574,0.9261660687981634,0.5749619144003317,0.7902763417128644,0.6656402958266433,0.6417078364817222
18,0.4713690230529085,0.9248455149315516,0.5691099989394098,0.7900021234563963,0.6616056177173402,0.646100841817837
19,0.4594311123486045,0.927772895331484,0.5814655531801348,0.7970735433576424,0.6724086534472848,0.6573957640495268
20,0.4527309826380915,0.9298252942980793,0.5908164038136214,0.7982889932601671,0.6790589586585773,0.6593519165569806
21,0.451149784189334,0.9297348985469224,0.5903443389556219,0.7986432472166921,0.6788750663190154,0.648230700608944
22,0.4461730689667969,0.9308437279177564,0.5953551343813318,0.8003196407312605,0.6827871589455938,0.6642066681818807
23,0.446263434003583,0.9308230807454262,0.5955173086164588,0.7984863506644587,0.682225529823881,0.6489235002030926
24,0.441782753887794,0.931912835342488,0.6005213148123252,0.8001150476271482,0.6860969103576944,0.6366730909428865
25,0.437037249799255,0.9327221399539636,0.6043106438998358,0.8011225080766653,0.6889361589594204,0.6567456463622878
26,0.4320181140796744,0.9336695409837652,0.6086124065789369,0.8034122379015407,0.6925752429259197,0.662107058353713
27,0.4245666341601515,0.9352595998433808,0.6159058601978402,0.8073065949121512,0.6987359631339516,0.6547367013408342
28,0.4211895565549247,0.9359032258312592,0.6190521984720163,0.8079797364964859,0.7010097250697199,0.6688145450898135
29,0.4156214412596586,0.9367133612734138,0.6225338366849835,0.8115661332626892,0.7045915755539041,0.6589057116444541
30,0.4145746022034034,0.9367618447066774,0.622564048732684,0.8127295304267084,0.7050490496632744,0.6285662160620192
31,0.4148877271645361,0.9369852969611318,0.6240523052286819,0.8109423864046812,0.7053272999462625,0.6535165395858968
32,0.4141693956774773,0.9368973937020124,0.6234542619649909,0.8117031685572517,0.7052324562098455,0.6620330729899284
33,0.4031375391449002,0.939487333251596,0.6366570937424827,0.8136833137969438,0.7143664357632983,0.6486968562293514
34,0.4017959862089843,0.9388986862822906,0.6324954513989213,0.8186469300402335,0.7136315032555599,0.6175267355513236
35,0.4035014117793213,0.9389896725412026,0.6333556615094305,0.816795772224895,0.7134733857462507,0.664310583263439
36,0.4015419600035647,0.9393197732428248,0.6352066173535814,0.8163063288155986,0.7144589143620916,0.6229324640351499
37,0.3948607951831475,0.9405488396055692,0.640930232504473,0.8202627061103861,0.7195917158488953,0.6707331859042407
38,0.3896737495343462,0.9411067595724878,0.6437381974996628,0.821196111387249,0.721718784700767,0.6651621248646261
39,0.3823741001190899,0.9427738590950718,0.6524267276955896,0.8232032059170895,0.727932880231172,0.6705281773119213
40,0.3783204061307495,0.9433378146005597,0.6547443107350389,0.8265838282404343,0.7306970611660997,0.6625080925383604
41,0.3815805712620989,0.9427939363587544,0.6520917412315538,0.8250555450711742,0.728447206297003,0.6513462542552653
42,0.3752274738370085,0.9440633014426189,0.658569428993034,0.8275567345316243,0.7334553142207548,0.6603023259883254
43,0.3715358313253457,0.9447849705833756,0.6619546457390023,0.8302826736885441,0.7366247526037931,0.6391111468559514
44,0.3783614246322097,0.943266150304713,0.6539468096052738,0.8282171028907654,0.7308367550034871,0.6526993723853487
45,0.3668139841702345,0.945707748813052,0.6670218872828076,0.83106937145986,0.7400636741974524,0.6678458443665994
46,0.3671966618020758,0.945566562528564,0.6663339048567765,0.8306051791662643,0.7394561319632169,0.6465023940418161
47,0.366374757435682,0.9457273316981488,0.6671809516006377,0.8308968221692392,0.7400931276108434,0.6677090809574132
