Epoch,Loss,Accuracy,Precision,Recall,F1-score,Validation-F1-score
1,0.730650785801222,0.7368814925641066,0.2470727955985974,0.8934780207496245,0.3871008800805817,0.3787591830507808
2,0.6795907219965681,0.8347162818973064,0.344170618748655,0.8583718080596245,0.491336271736186,0.5088448786862122
3,0.6425611837733564,0.8611901453099512,0.3874071223728584,0.8474883556916458,0.5317422096930801,0.4958994013619328
4,0.6098055637997689,0.8758703191686178,0.4166975853173786,0.8372709568755244,0.556455404178283,0.4586795510403856
5,0.5798792746856058,0.8874410920449431,0.4436086692307235,0.8273292529893038,0.5775426517971128,0.5856955970328486
6,0.5546551861351342,0.8953849594214057,0.46469216204162,0.822042762099936,0.5937459553539874,0.6214365180443495
7,0.5363931308547369,0.9040641256815832,0.4904570064716337,0.8118503190648286,0.6114957189963657,0.6376107789622253
8,0.5219091575780361,0.9068445039822745,0.4994778166907848,0.8109667515163221,0.6182022685787862,0.6233163810839737
9,0.5111934548016075,0.9107607582822695,0.5128145677705639,0.8086774646934766,0.6276263107683401,0.6180190402599031
10,0.5042438561753403,0.9137909419625908,0.5238162387823792,0.8027726906378019,0.6339648433383147,0.6245888992303286
11,0.4981670282084307,0.9145849277042728,0.5267936875215541,0.8015507433721728,0.6357566035076813,0.5711139014781592
12,0.4885586489447587,0.9180521420545232,0.5399047721870791,0.803803261026542,0.6459397514947702,0.6339126705251384
13,0.4797126184478938,0.9211506804407132,0.5523278267948395,0.8029184383056176,0.6544555149022688,0.6328367097553861
14,0.4739808359806486,0.9226877515288384,0.5587018610809074,0.8026485762357763,0.6588182455368033,0.6202774375369193
15,0.4741768847695357,0.9221248191123684,0.5563915322689463,0.8022154679179406,0.657064027115,0.614353837455669
16,0.4653197786362051,0.9241439848518008,0.564788855575132,0.8034137145749736,0.663292296488499,0.6425776697821071
17,0.4604268997050018,0.9248321804424712,0.5674464622965447,0.8065178297980294,0.6661827995548472,0.6341337909666985
18,0.4571549666228054,0.926082697342748,0.5728069290136412,0.8070912220919796,0.6700602417503889,0.6597028848134697
19,0.4523296866485541,0.927512508876842,0.579229748414274,0.806180262251295,0.6741160911000429,0.6626317284385893
20,0.4479088626748366,0.9278605514013106,0.5805211659383483,0.8085099360925272,0.6758050702924296,0.6561745547731762
21,0.4409992551203254,0.929705517352908,0.5885523799015183,0.8112815044585201,0.6821976029497763,0.6499084270877095
22,0.4474045741472313,0.9278117521150616,0.5800909987745795,0.8103497973561048,0.6761548202745621,0.6482912272449823
23,0.4363872434595506,0.9307237793133544,0.5934018012419908,0.8102789908650028,0.6850859759448577,0.6537777405211436
24,0.432836025631685,0.9313013508290618,0.5958514640535714,0.8121340618649381,0.6873810289410669,0.6535989253246106
25,0.4325696461492305,0.9316815348279828,0.5976147061076104,0.8123381381333489,0.6886261759228016,0.6468686707174075
26,0.4239737394687941,0.9328228009271466,0.60241910352164,0.8165475434208439,0.6933268518330733,0.6669382861726005
27,0.4167674947128021,0.9345516016437978,0.610272008775537,0.819724089475778,0.6996587855558801,0.6383612238754973
28,0.415924576117838,0.934837496660198,0.6116444747020416,0.8198889600645484,0.7006201044468789,0.6574830962038373
29,0.4178319261442843,0.933642295230587,0.6057964364123113,0.8201415450552261,0.6968589543239597,0.6569327116797821
30,0.4098630060823701,0.935688754787782,0.615796111414117,0.8201980278140301,0.7034496065407166,0.6528599800617814
31,0.4028114057916531,0.93750776586362,0.6241265324534896,0.8246781073417545,0.7105215891609206,0.665786939862577
32,0.4040735296422629,0.9371072024807696,0.621932494266321,0.8255812408132454,0.7094313343980014,0.6605031877156287
33,0.3956545766094606,0.9387671266474892,0.6298222036510032,0.8285413803766049,0.7156428804450434,0.6396772241336123
34,0.3980406352298722,0.9376514034419297,0.6249215124814885,0.8243369957787813,0.7109096400129717,0.6353849900020596
35,0.3903595861985529,0.9397226231266348,0.6344421254289518,0.8301812262237119,0.7192319323084136,0.6592243666021732
36,0.3869673495026801,0.9403805929598732,0.6378455949850056,0.8303963775428685,0.7214950688207067,0.6616472105132057
37,0.3851435644377907,0.9404224091485964,0.6378616962156828,0.8313605714608051,0.7218690812758566,0.6623191696402719
38,0.3789687634800835,0.9416406266479286,0.6436330469698129,0.8345252302946052,0.726753048045366,0.6645119932083065
39,0.3806521279348744,0.9410913102416786,0.6404461121513062,0.835768293990323,0.725185382717473,0.6585635726328816
