Epoch,Loss,Accuracy,Precision,Recall,F1-score,Validation-F1-score
1,0.7114968520703076,0.7632617398984173,0.2599572913060643,0.836931321985984,0.3966973434425699,0.43162293653933914
2,0.6629329392378279,0.8007777550180525,0.29898524133635784,0.8494612652315173,0.44229553564517315,0.46159636560381334
3,0.6389201581478119,0.8250730224636841,0.3259472233360298,0.8249017495331497,0.4672627618809667,0.4587888207354566
4,0.6225653299324804,0.8406491133155269,0.34712787217923435,0.8100645040488909,0.4859969239254376,0.48975559559106674
5,0.6132474142870457,0.8468501863148097,0.356486484547199,0.8033369275564687,0.4938316544104323,0.5174830709858314
6,0.6045840367567625,0.854945848516249,0.3697831234214874,0.7947871360479907,0.5047335997691212,0.48225592069896445
7,0.5976299101071392,0.860222721947421,0.3795666404381056,0.7926726873595868,0.513328808842094,0.5352644414984588
8,0.5936799366697133,0.8636654645576696,0.38617394575086533,0.7904870630117227,0.5188673813697222,0.5245235822055141
9,0.5865422146354647,0.8675655073598689,0.39407628203813583,0.7888325980976312,0.525586074513396,0.5188928604009413
10,0.5817665973370024,0.8710495786466244,0.40145657820055314,0.7874786362271112,0.531801018036056,0.5513455060669625
11,0.5789074066945975,0.8737906332506293,0.40746618217720515,0.7862809064057799,0.536768436323141,0.5484178186420992
12,0.5744066175153787,0.8760318642379274,0.41237824089377795,0.783658703557513,0.5403909956684566,0.5397266801729361
13,0.5689218708937117,0.880494379409857,0.42321825220398057,0.7855569672553573,0.5500808443726632,0.538013124900619
14,0.5650952246120508,0.8806577303342791,0.4238939624188727,0.7889052504305242,0.5514716187725208,0.5544292521929052
15,0.563394451205679,0.8815558308328763,0.42607977477475323,0.7885890208148933,0.5532402472157768,0.5286062253261401
16,0.5595429338139596,0.8854104251370197,0.4355500315694413,0.7845144358118116,0.5601266103879444,0.564406726241209
17,0.5536787784356865,0.8885503265315629,0.44386599740177185,0.7844469518359333,0.5669391158035476,0.5207533554383478
18,0.5518756128257984,0.8877307566980608,0.44200812609665524,0.7897226630092419,0.5667859202677848,0.5548651154039874
19,0.5510040588087315,0.8902000816054253,0.4483066623932097,0.7834330678569836,0.5702799954144487,0.5636214066314316
20,0.5432321538599275,0.8939487140993257,0.45890276483766756,0.7836674159307665,0.5788439952122744,0.5523425228611972
21,0.5379786938428879,0.8964090646620824,0.46609206745383025,0.7828744422973613,0.5843096104151456,0.5770037284026859
22,0.534482111390546,0.8985871868496175,0.47262221108629554,0.781030003346142,0.5888907989897447,0.5246746678728651
23,0.5328940729871928,0.896848155242786,0.4676364758142398,0.7888398337974518,0.5871822286453374,0.5818928630105374
24,0.5264084835489877,0.9016876340864587,0.4824389124073147,0.7849749364218254,0.5975987321650282,0.5390377959862405
25,0.5264219073511713,0.9016911428011447,0.48246195602537634,0.7855249234418659,0.5977757297136725,0.5920308066740817
26,0.5219119976964786,0.9034625699380906,0.48816555359787356,0.7850078662393765,0.6019820923537925,0.5634401385264807
27,0.5228827672896625,0.9035354495812943,0.4884075567352112,0.7852842995059937,0.6022473711908726,0.5572394073054784
28,0.5179378622941834,0.9050958800576028,0.4935491247841487,0.784159074350212,0.6058050266865308,0.5896265853160018
29,0.5112790256309853,0.9084292757375689,0.5049437019868431,0.783674873131602,0.6141641898290475,0.5601725912923503
30,0.5143197785607345,0.9053984466185384,0.4945931768737624,0.7887512333914848,0.6079599134351831,0.5753956609389209
31,0.5053154560301801,0.9092025181777513,0.5076144674620399,0.7886382678738767,0.6176637988165814,0.5985072626835031
32,0.5046791878106783,0.9095410645135491,0.5088290312120487,0.7866765072184227,0.6179577518907089,0.5923411998422161
33,0.4971318608350891,0.9127759277947991,0.5205237788467401,0.787294273549028,0.6267009230854768,0.604523816526284
34,0.4963980825256101,0.9123020384547439,0.5187445349537353,0.7885678305511329,0.6258110354226587,0.579958279562289
35,0.4951085261732554,0.9118144095098225,0.5168253351224327,0.7947347141411268,0.6263366060898979,0.6008717687848433
36,0.4877659431893191,0.9139702503291462,0.5247493733571797,0.7943218362493204,0.6319899680626025,0.5811753852774839
37,0.4814752661924568,0.9162925182063154,0.5335276241149866,0.7948445048108543,0.6384829837336384,0.5838695698861929
38,0.48310851546929034,0.9158278915983765,0.5318668439747873,0.7919724488177605,0.6363671015975713,0.6050421337822407
39,0.4786747833378881,0.9175288011231403,0.5383732543748229,0.7940364691084348,0.6416764909950361,0.6063682832498839
40,0.4789186306565786,0.9166599582239109,0.5348650999489615,0.7965758305771223,0.6399992691680477,0.6004470345905988
41,0.4711714559536186,0.9190521669382453,0.5442532812607013,0.7967807928495928,0.646740555405497,0.5912177567358821
42,0.4675032949919323,0.9208748721207392,0.5516135552373715,0.7971291401123867,0.6520253870167235,0.5786880538982972
43,0.4620700119425067,0.921323417691898,0.553311939765244,0.7991400739931523,0.6538845592850471,0.6109898148684633
44,0.45944314637630107,0.9224650271095244,0.5580838099097635,0.7987863368723289,0.6570853124638242,0.6126314081389015
